mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num
4797568690689725,2022-08-01 08:16,橘千雪,https://weibo.com/5176101961?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声# 陈世贤，余华，这化名是认真的吗？ ​,iPhone客户端,,,,https://weibo.com/5176101961/LEWcR2TqB?refer_flag=1001030103_,0,0,0
4797556829981488,2022-08-01 07:29,中年唐唐,https://weibo.com/1814883323?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#女方有恃无恐，连出轨都想否认，这也太嚣张了。这件事唯一的正确解法，就是定女方重婚罪。虽然没和奸夫拿结婚证，但事实婚姻还是存在的。事实婚姻利益不受法律保护，但追究刑事责任，是可以使用的。不过事实婚姻怎么界定，是有点迷，除了按夫妻名义生活，周围人认为他们是夫妻，就是长期姘居。又不过，象这种私生子都生三个了，你以她没有长期姘居为由，不认可这是事实婚姻，那法律也太奇葩了。重婚罪可以自己告，也可以其他人报案，比如社会团体，强力部门可以自己决定是否受案。要是性转一下，妇联早就报案了，然后亲自督办案件，奸夫淫妇锒铛入狱也就是必然。我国保护弱势的组织，实际上非常强力。唯一的遗憾，是现在时移世易，轮到另一方弱势了，却没有及时成立男联。如果传说中女方不断转移婚后财产存在，那么重婚罪证据就更确凿了，盗窃罪也不能说不能用。总之主动权依然在强力部门那里，它要装聋作哑，我们一点办法也没有。 收起d,iQOO 3 5G性能旗舰,,,https://wx3.sinaimg.cn/orj360/6c2cebfbgy1h4qwsvhqtjj20u01uownf.jpg,https://weibo.com/1814883323/LEVTIFSDK?refer_flag=1001030103_,65,37,445
4797486155956242,2022-08-01 02:48,一口甜甜的小獠牙_333,https://weibo.com/2231305667?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#就感慨，这个世界上三观还真是参差多态，你永远想不到你觉得正常的观念，在别人那里会有哪种奇妙的变化。所以，婚姻这件事，最重要的可真不是门当户对，而是三观一致，要是能出个法律，申领结婚证的人要先进行三观测试就好了，答案相同达到95%以上的才发给结婚证，这样婚姻的稳固性是不是能更得到保证一些？ 收起d,微博搜索,,,,https://weibo.com/2231305667/LEU3JoZuq?refer_flag=1001030103_,0,0,1
4797468036564021,2022-08-01 01:36,loveeeK9,https://weibo.com/6482033458?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#6.. ​,=^･ω･^=iPhone 13,,,,https://weibo.com/6482033458/LETAvrxBj?refer_flag=1001030103_,0,0,0
4797436788736567,2022-07-31 23:32,一梦将明,https://weibo.com/7721686080?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#一个字:绝! 没一点良知，未开化的女人。 ​,nova7你在焦点在,,,,https://weibo.com/7721686080/LESM6AEMn?refer_flag=1001030103_,0,0,2
4797431676148652,2022-07-31 23:11,静姐经理,https://weibo.com/1888070097?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#你甚至都不愿意帮我养另外三个男人的野种，你不爱我。 ​​​,真我V3 5G,,,,https://weibo.com/1888070097/LESDRpNxO?refer_flag=1001030103_,0,0,5
4797423320567518,2022-07-31 22:38,Myrica-Lythrum,https://weibo.com/5709741603?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#建议起诉女方，赔偿这么多年的精神经济损失。 ​,小米10,,,,https://weibo.com/5709741603/LESqo2nDw?refer_flag=1001030103_,0,0,2
4797408011358336,2022-07-31 21:37,麦雨香衣,https://weibo.com/2590306201?refer_flag=1001030103_,一家人自愿把拆迁款留给了有孙子的小弟，结果这孙子竟不是亲生的网友投稿：麦香，关于亲子的不确定性，我想讲一个我自己家亲戚身上发生的故事，这故事千真万确。这是一个以“有没有儿子”为最高宗旨，分配拆迁款的故事。故事发生在的我姥爷家，是一线城市城乡交汇处。我姥爷的父母生了他们子五个，我们分别称他们为大哥、大姐、二哥、三哥和小弟。我姥爷是三哥。姥爷家这在村儿里有挺大一片宅基地，前几年村儿里拆迁，拆迁安置补偿是给房子。拆迁的时候，我姥爷的父母早就去世了，他们家没有分家，那么这些拆迁安置补偿，怎么分呢？首先出局的是我姥爷，也就是故事里的三哥，因为他未成年时就进城了，在城里安家落户， 结婚生子，所以出局了。第二个出局的是大姐，因为是嫁到隔壁村的出嫁女，自然没资格分。这时候有资格分的还剩大哥、二哥、小弟。大哥没有自己的孩子（大哥的儿子是继子），二哥没有孙子（只有外孙子和孙女，在农村自然不算），小弟不仅有儿子还有孙子。哥儿几个一合计，觉得财产还是得传给自己人，于是决定把拆迁安置补偿全部留给小弟，没儿子没孙子的大哥二哥，就这样放弃了自己的财产。拆迁安置补偿就全归了小弟一家，大家都心甘情愿。直到有一天，老三（我姥爷）儿子二婚，好巧不巧，二婚妻子和小弟儿媳妇是远房亲戚，我姥爷一家从儿媳妇口中听到一个惊天大秘密——小弟的孙子不是他们家亲生的，是小弟儿媳妇跟别人生的。仔细想想不是无迹可寻，要知道这一家子是祖传的突嘴子，突嘴可是显性基因，家庭聚餐上的各位子孙后代都是一看就是一家子，因为都是突嘴，唯独小弟的孙子，颌面平整。我姥爷一家子一听，震惊不已，他们从来没听小弟说起过这个事儿。这时候这小孩已经十几岁了，长得跟小弟家人不像不是一天两天的事儿了，连小孩妈的远房亲戚都知道了，小孩爸这边会不知道吗？我姥爷（老三）一家赶紧把小弟孙子非亲生的事儿，告诉了大哥二哥家的子女（这时候大哥二哥已经去世了），大哥二哥家直接炸了，尤其是二哥家。毕竟他们是为了把财产留给自己人，才放弃的拆迁安置补偿，谁想到最后拿到拆迁安置补偿的竟然不是自己人！早知道这样还不如分给二哥，二哥孙女至少也是亲孙女呀。他们再去找小弟儿子，也就是那位绿帽男士的时候，小弟儿子并不承认孩子不是自己的。现在想想他不承认也对，他要是没这么个挂名儿子，不也分不到这么多财产吗？故事最后是，绿帽男因绿得福，靠着挂名儿子当上了拆二代。被绿这事儿，表面上也没对妻子追究，私底下怎么样不知道，反正没离婚。这位挂名儿子，现在过得也很滋润，前几年没考上国内的大学，被父亲送出国了，不知道他知不知道自己和父亲之间没有血缘关系。小弟抱着自己的挂名宝贝孙子挺得意，大哥二哥一家对小弟家的忍者神龟操作叹为观止，也没想拿他们怎么样。 #16年3孩非亲生事件第三人发声# #结婚16年3孩均非亲生事件双方发声# 收起d,iPhone 12,,,https://wx1.sinaimg.cn/orj360/9a64ef99ly1h4qgp832skj20s81lgtmp.jpg https://wx2.sinaimg.cn/orj360/9a64ef99ly1h4qft2jyixj20s71l045r.jpg https://wx4.sinaimg.cn/orj360/9a64ef99ly1h4qfsznnlwj20s41nqn30.jpg https://wx2.sinaimg.cn/orj360/9a64ef99ly1h4qft37ohaj20re1n9gtc.jpg https://wx3.sinaimg.cn/orj360/9a64ef99ly1h4qft3r9g2j20rp1mwn4p.jpg,https://weibo.com/2590306201/LES1H5HmE?refer_flag=1001030103_,9,17,202
4797406409917129,2022-07-31 21:31,轉身不再聯繫,https://weibo.com/6696796648?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#这哥们到现在可以说忍耐力超一般人，常人知道三个孩子都不是自己亲生的轻则打人重则杀人，别以为这是说笑，人一旦失去理智什么事都做的出来。现在有些女的自己在外风流快活也就算了，还让自己老公帮外人养孩子，怎么想的？你以为你是杜鹃鸟啊！ ​,HarmonyOS设备,,,,https://weibo.com/6696796648/LERZ6FBTH?refer_flag=1001030103_,0,0,0
4797406027714992,2022-07-31 21:29,sarah朵朵花开淡墨痕,https://weibo.com/7341126030?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#没出轨？？真敢说 ​,iQOO Z1 5G性能先锋,,,,https://weibo.com/7341126030/LERYuwn1m?refer_flag=1001030103_,0,0,0
4797400746559879,2022-07-31 21:08,中东总钻风,https://weibo.com/5543834601?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声# 在中国没有通奸罪，只有破坏军婚罪。也就是说，只有和军人配偶通奸才是犯罪，和平民配偶通奸不但不是犯罪，甚至连违法也不算。这说明中国的法律并不是从法理上支持性解放，它还是认为戴绿帽子是一种自身权益被严重侵害的表现。只不过它保护的范围比较窄，只保护军人，不保护平民。注重对军人的合法权益保护我是赞成的，但为何对平民如此漠视呢？这件事我百思不得其解。 收起d,,,,,https://weibo.com/5543834601/LERPYrwwv?refer_flag=1001030103_,8,19,68
4797396229560468,2022-07-31 20:50,东明仝建华,https://weibo.com/7125868402?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#关注本案后续进展 ​,荣耀8X,,,,https://weibo.com/7125868402/LERIGE776?refer_flag=1001030103_,0,0,4
4797394891833812,2022-07-31 20:45,胖大海夜话,https://weibo.com/5908232899?refer_flag=1001030103_,#结婚16年3个女儿都非亲生##结婚16年3孩均非亲生事件双方发声# 如果血缘都不重要，那这个社会还有什么重要，是怎样的教育能够培养出这么优秀的女人 L胖大海夜话的微博视频 ​,微博视频号,,,,https://weibo.com/5908232899/LERGx7H3C?refer_flag=1001030103_,0,0,1
4797392199098538,2022-07-31 20:34,sonePluto_,https://weibo.com/3509037324?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#笑死哈哈，不过分居多年不是可以离婚了嘛，这男的死缠烂打泼夫，早点放手不是很好嘛，你对三个女儿好将来都会给你养老的，毕竟多年亲情是吧，别这么想不开，格局大点，这哥 ​,HUAWEI Mate 40 Pro,,,,https://weibo.com/3509037324/LERCbCaWC?refer_flag=1001030103_,0,0,4
4797389010894884,2022-07-31 20:22,途竴,https://weibo.com/1776770873?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#  想起某些地方的民俗，丈夫精子质量不好，妻子迟迟无法怀孕，就会让妻子去庙里或者其他神秘力量类的地方求子，实际上跟陌生人借精生子。还有就是委托自己的好友或者亲戚啥的。这男方是因为没生出儿子，准备再换个妻子试试?当然也有可能是男方真的被绿了。不过三胎都生出来才发现，看来平常也不怎么关心妻子女儿们啊。 收起d,微博轻享版,,,,https://weibo.com/1776770873/LERx33KNC?refer_flag=1001030103_,0,0,0
4797380110582576,2022-07-31 19:46,圣月光正是在下,https://weibo.com/5951592967?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#  不按这个判，法官亲🐴biss ​,微博极速版,,,https://wx4.sinaimg.cn/orj360/006uMhcXly1h4qclv1bvsj30u01k97dx.jpg,https://weibo.com/5951592967/LERiH2ryo?refer_flag=1001030103_,0,0,3
4797370385042098,2022-07-31 19:08,噢我的天你可能不懂,https://weibo.com/2477360805?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#生完孩子先做亲子鉴定 ​,HUAWEI P30 Pro,,,,https://weibo.com/2477360805/LER30l9Ga?refer_flag=1001030103_,0,2,0
4797370245580561,2022-07-31 19:07,轩火鸟,https://weibo.com/1820310505?refer_flag=1001030103_,【#结婚16年3孩均非亲生事件双方发声# 女方：他在博取网友的同情】江西上饶男子陈世贤（化名）结婚16年后，发现3个女儿都不是亲生，受到网友关注。陈世贤称，妻子出轨的那个男人，自己之前见过面。那时候，考虑自己和余华育有三个孩子，没有想过要离婚。但后来他拿到鉴定结果，发现三个孩子都不是亲生，他整个人崩溃了。7月30日，记者联系上了陈世贤的妻子余华，余华称，陈世贤现在是博取网友的同情。她还表示，自己曾多次起诉离婚，不存在出轨。对于孩子是否亲生的问题，她没有正面回应。#律师谈结婚16年3孩均非亲生事件# （极目新闻） O“结婚16年3个孩子不是亲生”当事人：鉴定结果出来前曾盼妻子回头 收起d,微博轻享版,,,,https://weibo.com/1820310505/LER2MnpL3?refer_flag=1001030103_,0,0,0
4797367897558869,2022-07-31 18:58,雨雨雨雨雨雨雨TnT,https://weibo.com/5124331786?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#当男性是受害者时，根本就没有受害者；当女性是受害者时，全体女性都是受害者；当男性是施暴者时，全体男性都是施暴者；当女性是施暴者时，她即使是施暴者，同时也一定是受害者。 ​,iPhone客户端,,,,https://weibo.com/5124331786/LEQYZvIpf?refer_flag=1001030103_,0,2,25
4797366761163078,2022-07-31 18:53,似贪余温,https://weibo.com/6753183430?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#挺有趣的 反正孩子肯定是母亲的 ​,iPhone客户端,,,,https://weibo.com/6753183430/LEQXa4Szk?refer_flag=1001030103_,0,0,0
4797366470710542,2022-07-31 18:52,检者青锋,https://weibo.com/1231253604?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#一地鸡毛。最理性的处理方式，离婚，然后男方起诉对方，索赔。基于被欺骗抚养孩子的费用，被出轨、非亲生由此造成的精神损害赔偿，这两部分都可以要求对方承担。再就是在分割共同财产时，男方作为无过错方可以要求对方少分。双方积怨已深，都曾受过处罚，特别是男方因为故意伤害罪现在还是取保候审。#v光新星# 收起d,iQOO Neo5 生而为赢,,,https://wx2.sinaimg.cn/orj360/49637064ly1h4qb1h2m38j20qo1evwl9.jpg,https://weibo.com/1231253604/LEQWH2YQm?refer_flag=1001030103_,0,11,12
4797364546049502,2022-07-31 18:45,no1crp,https://weibo.com/3580092651?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#仙女是这样的女权的好榜样建议学那个jc直接爆裟 ​,iPhone客户端,,,,https://weibo.com/3580092651/LEQTApnKC?refer_flag=1001030103_,0,0,1
4797364004722911,2022-07-31 18:42,性少数走饭,https://weibo.com/6522353578?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#这就是吃绝户  如果没有发现这男的可能会早死人也没了，一切归他人 ​,九色异人Android,,,,https://weibo.com/6522353578/LEQSIjODZ?refer_flag=1001030103_,1,0,6
4797356430330552,2022-07-31 18:12,拆台CT,https://weibo.com/6059492811?refer_flag=1001030103_,#3孩均非亲生事件第三人发声#江西上饶男子陈世贤（化名）结婚16年后，发现3个女儿都不是亲生，受到众多网友关注同情。今年3月，陈世贤称，他在发现妻子余华（化名）和另一男子同住一家宾馆后，对3个孩子进行DNA鉴定，结果发现都不是他亲生。陈世贤说，去年年底，妻子余华说要跟别人一起去跑工程，当时陈世贤不同意，余华则执意要出去。今年正月，余华出去后，过了四五天才回家。2月28日晚，他打电话给岳母，发现妻子不在家里，给妻子打电话也没有人接，于是就查看她的定位，结果发现妻子并不在上饶，而在衢州的一家宾馆。“当时我连夜赶到宾馆，等了一夜。一直到第二天早上9点，看到她和另一个男人一起出来，退了同一张房卡。”陈世贤说，自己当时很冲动，一人给了一个耳光，双方还起了冲突。陈世贤说，妻子出轨的那个男人，自己之前见过面，对方是在衢州做工程的老板。那时候，考虑自己和余华育有三个孩子，陈世贤没有想过要离婚。他说，如果妻子回头，自己不想再追究了。但在三月份，陈世贤发现余华又多次去了衢州。两人为此发生激烈争吵，联系方式被妻子拉黑后，陈世贤突然想到自己长时间不在家，就对老三的身份起了疑心。在老三的鉴定结果显示为非亲生后，陈世贤又拿大女儿和二女儿的血液去检验，结果，都不是其亲生。7月30日，极目新闻记者联系上了陈世贤的妻子余华，余华表示，陈世贤的做法是在博取网友同情。对于孩子是否为陈世贤亲生，余华只回复：“陈世贤跟别人说孩子不是亲生的，又跟女儿说‘你是爸爸生的’，那是什么意思，我都搞不懂是什么意思。”至于被陈世贤抓到的那次“出轨”，余华解释称，当时自己是住在外地，只有住宾馆，当天只是老板来接了她，不存在出轨。7月30日，极目新闻记者联系上陈世贤所称“外遇”对象吴某，被吴某挂断电话。第二天上午，吴某主动打来电话称，在宾馆“被抓”那天，只是去接陈世贤的妻子，如果说一起退房，要求陈世贤拿出证据。吴某称，他跟余华没有任何关系，只是给她介绍工地，已经跟余华没有联系了。以下是极目新闻记者和吴某的对话：极目新闻：陈世贤说抓到你和他老婆从宾馆一起退房，当时什么情况？ 吴某：说实话没有退房，我只是跟她一起从宾馆里走出来，我只是去接她而已，他说我们一起开房，你让他拿出证据来。他守在宾馆，我们开房的话不上楼去抓我们？搞成这样子没意思。极目新闻：你们之间到底什么关系？ 吴某：他老婆让我给她介绍工地，我就介绍给她，就这么样一个关系。她来搞工地，是他们夫妻商量好同意的，跟我没有任何关系。现在把帽子扣到我头上，他爱怎么讲怎么讲。极目新闻：你是做什么工程的？ 吴某：我做什么生意就不要管了，好吧。极目新闻：你跟他老婆是怎么认识的？ 吴某：他老婆原来是卖门的，我是做另外一种工地的，之前有业务往来，后来就让我给她介绍工程业务。极目新闻：陈世贤说你是他老婆的老板？ 我跟她半毛钱关系没有，我只是介绍牵个线而已。做生意晚上吃饭喝酒，都是她自己去的，我又不会去。有几次她喝多了，喝醉了，她老公还去接她。极目新闻：她现在做什么生意呢？ 吴某：现在我也不知道她在干嘛，我们已经分开好久了，这个事情出来以后我们也没联系了。之前是很多事情我一直在帮她，现在我就不去解决了知道吧，不联系了。极目新闻：你有家室对吧？ 吴某：我也有自己家的，我也有老婆的。他3个孩子不是亲生的，怪到我头上有用吗，他发布我的信息和照片，已经侵权了。极目新闻：你现在在上饶吗？吴某：我现在在福建，上饶家里都不去了，已经在福建几个月了。L拆台CT的微博视频#结婚16年3孩均非亲生事件双方发声# 收起d,微博视频号,,,,https://weibo.com/6059492811/LEQGv1nZu?refer_flag=1001030103_,31,181,828
4797354274194724,2022-07-31 18:04,居里free,https://weibo.com/5540151090?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#那么亲生父亲是1个还是3个 ​,iPhone客户端,,,,https://weibo.com/5540151090/LEQD1hBeQ?refer_flag=1001030103_,0,2,2
4797351300432085,2022-07-31 17:52,有琴无双_霜月听风雁回还,https://weibo.com/1808434302?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#怎么让我联想到了带了15年绿帽子的某野人茶壶罪该万死！ ​,iPhone客户端,,,,https://weibo.com/1808434302/LEQye1Op7?refer_flag=1001030103_,0,1,0
4797349479579708,2022-07-31 17:45,米佳小卡,https://weibo.com/7732704820?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#太恶心了真的不用赔精神损失费和养育费吗男方报警好吧🙏🏻🙏🏻🙏🏻 ​,大美妞的iPhone客户端,,,,https://weibo.com/7732704820/LEQvhEc7q?refer_flag=1001030103_,0,0,3
4797347320042103,2022-07-31 17:36,回不去的福开森路,https://weibo.com/6022083539?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#@中国妇女报 别装死啊，出来锐评一下啊 ​,iPhone 12 Pro Max,,,,https://weibo.com/6022083539/LEQrO0aX5?refer_flag=1001030103_,0,0,1
4797346166343034,2022-07-31 17:31,散场的拥抱649,https://weibo.com/7219722827?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声# 2抚州 ​,真我GT Neo,http://t.cn/R2WxYwR,抚州,,https://weibo.com/7219722827/LEQpWqC70?refer_flag=1001030103_,0,0,0
4797344439340723,2022-07-31 17:25,新兰给爷锁死,https://weibo.com/7500399807?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#妇联呢 ​,Redmi K30 Pro 真旗舰,,,,https://weibo.com/7500399807/LEQn9DbWP?refer_flag=1001030103_,0,0,2
4797339740672263,2022-07-31 17:06,抄底狂魔,https://weibo.com/1670416255?refer_flag=1001030103_,男权社会的产物？那为啥相亲的女的比男的多？怎么解释？女性争相去站男权？别逗了好么#结婚16年3孩均非亲生事件双方发声#,iPhone客户端,,,,https://weibo.com/1670416255/LEQfA2OSX?refer_flag=1001030103_,0,0,0
4797339410367313,2022-07-31 17:05,帆船难四麻,https://weibo.com/7377667125?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#小仙男家暴杀妻你抖机灵 女的出轨你义愤填膺仿佛自己带了绿帽 可算找到机会借题发挥了（谁急了就是在说谁） ​​​,小米10,,,,https://weibo.com/7377667125/LEQf31xyp?refer_flag=1001030103_,0,0,0
4797335244381273,2022-07-31 16:48,戴眼镜企鹅,https://weibo.com/5553807301?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#  三个孩子都不是自己的？女方说，自己并未出轨。……这三个孩子是女娲娘娘捏出来的吗？ ​,,,,,https://weibo.com/5553807301/LEQ8kinLH?refer_flag=1001030103_,0,0,2
4797333987132734,2022-07-31 16:43,沙雕美元,https://weibo.com/3665359692?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#  哎呀，孩子嘛，养恩不比生恩大啊，都跟你姓了管他是谁的呢，这么想想你赚了啊 ​,微博轻享版,,,,https://weibo.com/3665359692/LEQ6itVy6?refer_flag=1001030103_,0,8,7
4797332980238253,2022-07-31 16:39,嘉昰怪黍叔,https://weibo.com/6188722402?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#深表同情，挑战社会道德底线 ​,荣耀20S,,,,https://weibo.com/6188722402/LEQ4G0ZYN?refer_flag=1001030103_,0,0,0
4797326210368185,2022-07-31 16:12,吃人的逻辑谬误,https://weibo.com/5635147710?refer_flag=1001030103_,#结婚16年3孩均非亲生事件双方发声#男的太怂，换作别的男人这个女的估计要被灭门 ​,微博搜索,,,,https://weibo.com/5635147710/LEPTL1xMt?refer_flag=1001030103_,0,0,2
